Trajectories
100
,,Courir:11,,,Courir:12,,,Courir:21,,,Courir:22,,,Courir:32,,,Courir:42,,,Courir:51,,,Courir:61,,,Courir:72,,,Courir:81,,,Courir:112,,,Courir:132,,,Courir:151,,,Courir:161,,,Courir:171,,,Courir:181,,,Courir:192,,,Courir:212,,,Courir:232,,,Courir:242,,,Courir:252,,,Courir:272,,,Courir:282,,,Courir:292,,,Courir:311,,,Courir:332,,,Courir:351,,,Courir:352,,,Courir:361,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1057,0,684.026,783.596,151.143,855.839,696.607,103.945,409.345,769.921,117.404,496.057,633.231,53.2589,392.882,703.732,219.462,723.877,717.093,286.928,399.743,497.801,505.3,757.567,535.384,600.466,543.527,371.676,915.839,398.36,596.222,946.797,305.751,390.844,1025.78,614.863,561.742,1067.07,261.374,305.531,1392.8,381.064,240.748,1405.96,542.562,564.896,1489.88,634.795,477.698,1440,227.268,247.265,1109.77,557.015,800.854,1299.67,507.267,237.055,1191.14,514.378,155.005,1299.68,565.499,138.774,1225.86,616.699,661.307,1082.66,727.196,589.779,1078.31,712.314,651.933,1000.31,385.739,451.736,1471.36,529.051,341.663,1396.42,422.477,277.779,1623.06,571.327,356.404,1648.55,406.976,408.407,1673.87
1058,0,703.55,750.004,142.03,871.455,655.021,98.8474,410.963,765.021,123.555,495.344,632.171,53.7819,395.243,698.116,225.6,740.623,689.85,281.92,399.565,494.177,513.897,760.369,521.857,607.097,547.861,363.3,922.871,405.431,588.724,957.303,311.595,383.085,1034.63,621.609,551.608,1076.62,265.279,299.096,1400.84,384.163,232.853,1414.81,548.385,554.711,1498.22,640.748,467.407,1448.46,230.72,236.08,1118.62,561.378,792.041,1310.36,508.496,228.577,1207.53,512.649,148.396,1317.09,566.471,130.901,1245.64,622.643,652.885,1092.71,734.02,582.384,1088.36,718.624,644.517,1010.39,391.138,443.304,1479.17,533.781,332.079,1404.93,426.046,269.407,1630.99,576.044,346.048,1656.81,412.601,400.886,1681.8
1059,0,721.775,716.197,135.437,883.93,611.258,94.7937,412.596,759.749,129.504,495.867,631.431,53.3202,397.415,691.434,232.756,756.13,662.732,277.746,399.561,489.812,522.297,763.758,509.069,613.739,551.755,354.241,929.914,412.482,580.802,967.244,317.454,375.253,1042.98,628.373,541.195,1085.46,269.253,292.299,1408.21,387.052,224.881,1423.31,554.34,544.435,1505.82,646.314,457.021,1456.28,233.745,225.829,1127.13,566.441,782.807,1319.95,509.526,220.292,1222.44,511.365,140.959,1332.47,567.13,122.979,1262.72,629.445,643.556,1101.82,741.563,574.315,1097.18,724.98,636.664,1019.68,396.421,435.132,1486.45,538.025,322.749,1412.8,429.957,262.419,1637.96,580.62,336.603,1664.22,417.827,393.124,1689.26
1060,0,738.404,682.68,130.004,893.686,567.698,89.9712,414.025,753.924,135.098,495.1,630.827,53.3534,398.843,683.886,238.981,770.914,635.109,275.017,400.128,484.804,530.336,767.293,496.931,619.77,556.039,345.522,936.175,419.55,572.866,976.624,323.044,367.696,1050.51,635.07,530.996,1093.73,273.016,285.566,1415.31,390.002,216.687,1431.09,560.403,534.471,1512.7,651.784,446.706,1463.32,236.275,216.454,1134.94,572.117,773.23,1328.15,510.417,211.869,1235.05,510.19,133.178,1345.27,567.6,114.646,1276.99,636.363,633.951,1109.8,749.1,565.762,1105.24,732.014,628.092,1027.83,401.733,426.959,1492.88,542.245,313.064,1420.13,433.115,254.132,1644.91,584.844,326.516,1671.31,423.006,385.782,1695.96
1061,0,753.247,649.499,125.517,899.918,524.255,85.1587,415.127,747.666,140.986,495.023,629.972,53.2232,400.446,676.542,245.946,784.295,607.385,272.013,401.295,479.163,537.539,770.957,484.826,624.513,560.11,335.924,941.995,426.723,564.604,984.821,329.009,359.411,1057.56,641.688,520.999,1101,276.851,278.911,1422.15,393,209.021,1438.29,566.47,524.634,1518.76,657.305,436.044,1469.54,238.807,207.939,1142.54,578.508,763.025,1334.96,511.223,203.782,1245.79,509.42,124.648,1355.32,567.925,106.407,1287.89,643.802,623.712,1116.35,757.068,556.319,1111.82,739.584,618.217,1034.21,407.094,418.971,1498.56,546.332,302.894,1426.86,436.105,246.016,1651,588.835,316.314,1677.77,427.975,378.566,1702.07
1062,0,766.258,617.005,122.072,904.382,482.182,80.0508,416.121,741.495,146.749,495.059,628.752,53.0978,400.83,669.758,252.935,797.172,579.205,270.394,403.575,472.942,544.001,774.646,472.754,628.288,564.02,326.21,947.031,434.155,556.404,992.015,334.139,352.105,1063.71,648.316,510.653,1106.72,280.608,272.187,1428.29,395.975,201.031,1444.83,572.599,514.678,1523.94,662.722,425.074,1474.9,239.592,201.876,1148.53,585.755,752.776,1340.05,512.204,195.635,1253.27,509.62,115.846,1362.16,568.667,97.4451,1295.5,651.769,613.031,1121.35,765.374,545.336,1116.9,747.976,607.482,1039.41,412.421,411.188,1503.51,550.344,293.861,1432.51,439.433,239.017,1655.75,592.856,306.706,1683.18,432.778,371.018,1707.55
1063,0,776.9,584.948,118.868,904.977,442.163,75.8962,417.067,734.926,152.714,495.437,627.016,53.2824,401.105,662.843,258.781,808.361,551.639,268.653,406.72,465.873,549.198,778.027,460.569,630.808,568.277,316.596,951.23,441.747,547.944,997.73,339.436,344.535,1068.97,655.269,499.755,1111.16,284.294,265.597,1433.63,398.899,193.158,1450.11,578.928,505.063,1528.06,668.171,414.452,1479.26,240.912,196.297,1153.9,593.866,742.444,1343.48,513.415,188.277,1258.84,510.575,106.322,1365.99,570.005,89.1238,1299.12,660.568,602.07,1125.09,773.567,533.467,1120.78,756.831,596.127,1043.49,417.79,403.382,1507.67,554.216,284.283,1437.3,442.44,231.769,1660.48,596.821,296.885,1688.02,437.687,363.745,1712.54
1064,0,785.43,555.828,117.536,903.085,404.257,73.2587,418.038,728.841,158.508,495.353,625.674,52.675,401.663,655.765,264.028,817.902,525.558,268.437,410.609,458.14,553.532,780.893,448.232,632.004,572.148,306.376,954.634,449.436,539.518,1002.33,344.499,337.018,1073.24,662.198,488.586,1114.85,288.004,259.228,1437.74,401.712,185.386,1454.11,585.285,495.727,1531.21,673.473,403.745,1482.65,241.845,191.959,1158.25,602.881,731.806,1345.09,515.118,181.049,1261.2,512.794,96.6135,1366.37,571.765,80.7271,1298.84,669.692,590.413,1127.09,781.809,521.264,1123.91,766.713,583.832,1046.03,423.166,395.707,1510.83,558.034,274.923,1441.29,445.147,224.387,1664.42,600.532,286.995,1691.99,442.494,356.213,1716.19
1065,0,792.41,528.518,116.501,900.473,369.869,71.2149,419.11,722.805,164.052,495.746,624.415,52.3535,403.714,648.9,269.405,825.543,501.008,267.54,415.23,449.513,556.737,783.652,436.156,633.036,575.972,295.973,957.318,457.24,530.848,1005.49,349.536,329.956,1076.52,669.275,477.176,1117.45,291.689,253.019,1440.99,404.324,177.966,1456.78,591.866,486.501,1533.25,678.88,393.107,1485.2,242.445,188.52,1161.72,612.619,720.862,1344.81,517.067,173.834,1260.85,515.786,86.3795,1363.59,573.797,72.1499,1294.8,679.414,578.126,1127.5,790.612,507.384,1125.04,776.785,570.245,1047.35,428.575,388.221,1513.19,561.939,265.486,1444.15,447.722,216.71,1667.22,604.163,276.761,1695.18,447.254,349.239,1719.71
1066,0,797.599,504.067,115.918,895.822,340.042,69.9098,419.889,716.917,169.553,496.442,624.802,51.2397,405.997,641.646,274.15,831.007,477.256,267.436,419.967,440.183,559.025,786.917,423.993,633.241,579.851,285.69,958.925,464.967,522.046,1007.3,354.439,323.079,1078.7,676.354,465.734,1118.82,295.264,247.18,1443.12,406.798,170.548,1458.4,598.701,477.555,1534.27,684.337,382.272,1486.74,243.042,185.804,1164.22,623.291,709.487,1342.77,519.347,166.915,1257.61,519.565,76.32,1357.57,575.965,63.8922,1287.29,689.634,565.469,1126.56,799.472,493.376,1125.32,787.393,556.049,1047.22,433.98,380.807,1514.6,565.534,255.885,1446.21,450.388,209.376,1669.14,607.679,266.958,1697.35,451.851,342.223,1722.04
1067,0,801.842,481.76,114.124,890.3,312.597,69.6658,421.691,710.995,174.324,496.771,621.929,52.9924,408.271,633.55,277.785,834.057,456.208,266.789,424.688,430.034,560.315,790.15,410.691,632.606,583.783,275.448,959.723,472.659,513.368,1007.92,359.201,316.216,1080.05,683.056,454.13,1119.13,298.886,241.942,1444.34,409.167,163.402,1459.06,605.739,468.628,1534.05,689.583,371.454,1487.57,243.076,184.254,1165.84,634.704,697.712,1339.16,521.74,160.143,1251.17,523.876,66.554,1348.53,578.002,55.6766,1276.14,699.943,552.27,1124.21,809.009,478.454,1124.02,798.255,540.872,1045.5,439.584,373.476,1515.19,569.285,246.368,1447.33,453.109,201.726,1670.31,611.208,257.393,1698.66,456.413,335.266,1723.32
1068,0,803.82,462.899,112.473,884.648,290.175,68.5738,423.381,705.818,178.934,497.208,620.712,53.6525,410.635,625.896,281.013,835.741,436.834,265.564,429.513,418.753,560.456,792.734,396.796,630.969,587.883,265.014,959.848,480.24,504.615,1007.1,363.989,309.494,1080.25,689.903,442.739,1118.57,302.373,237.053,1444.52,411.321,156.259,1458.42,612.86,459.792,1533.23,695.007,360.249,1487.57,243.121,183.225,1166.92,646.767,685.428,1334.19,524.312,153.26,1241.44,528.622,57.4212,1336.68,579.644,47.3877,1261.89,710.826,538.152,1120.45,819.37,462.511,1121.02,809.712,524.487,1042.1,445.204,366.662,1515.2,572.84,237.345,1447.41,455.86,194.181,1670.6,614.747,247.756,1699.07,460.967,328.186,1724.28
1069,0,803.438,447.077,109.777,879.423,271.889,65.1536,424.92,700.447,183.427,497.592,620.125,53.6898,413.451,618.099,283.965,836.021,420.659,264.051,434.597,407.173,559.43,796.273,382.149,628.917,591.947,254.57,959.309,487.6,495.933,1005.4,368.484,302.688,1079.41,696.503,431.449,1117.08,305.87,232.381,1443.99,413.398,149.413,1457.03,620.278,450.795,1531.47,700.424,349.313,1486.65,243.07,183.304,1167.28,659.453,672.41,1327.71,526.75,146.612,1228.53,533.595,48.9103,1321.97,580.531,39.2959,1244.56,722.687,522.248,1115.29,829.52,447.007,1117.56,821.211,507.846,1037.59,450.864,359.525,1514.28,576.334,228.062,1446.63,458.513,187.198,1670.16,618.178,238.281,1698.56,465.517,321.036,1723.89
1070,0,801.521,433.732,106.908,873.223,258.473,59.4249,426.915,695.919,187.61,497.986,618.975,54.1787,416.779,610.483,286.265,835.543,406.624,261.741,439.901,394.691,557.567,799.554,366.946,626.057,596.101,243.856,958.424,494.777,487.108,1002.59,372.84,295.938,1077.51,702.793,420.352,1114.89,309.357,228.185,1442.94,415.409,142.453,1455.06,627.936,441.888,1529.02,705.567,338.024,1484.94,242.951,184.005,1167.11,672.629,658.875,1319.95,528.66,140.097,1212.7,538.432,40.8366,1304.44,580.395,31.3527,1224.44,733.457,507.007,1109.3,840.264,430.229,1112.63,832.59,490.196,1031.9,456.511,352.715,1512.79,579.6,219.03,1444.94,461.302,179.81,1668.66,621.691,228.543,1697.02,470.185,313.598,1722.86
1071,0,798.554,424.493,104.762,867.667,249.42,52.2809,428.445,691.257,191.811,498.372,617.728,54.9277,420.104,602.914,288.546,834.737,395.012,257.753,445.633,381.43,554.85,803.549,351.974,622.775,600.302,233.077,956.763,501.697,478.139,998.648,377.241,289.212,1074.8,709.146,409.226,1111.91,312.881,224.141,1441.35,417.188,136.298,1452.29,635.617,432.391,1525.7,710.338,328.856,1481.54,242.844,185.598,1166.26,686.166,644.773,1310.95,529.83,134.911,1195.29,542.855,32.8634,1284.16,579.473,24.9313,1201.26,744.931,490.572,1101.87,851.206,412.604,1106.83,844.44,471.422,1025.42,462.227,346.064,1510.54,582.676,210.065,1442.36,463.921,172.945,1666.43,625.058,219.004,1694.66,474.837,306.517,1721.04
1072,0,794.536,418.015,102.177,864.758,243.432,48.9638,430.254,686.968,195.837,498.593,616.59,55.3766,423.02,594.194,290.169,832.456,383.869,252.587,451.361,367.19,551.416,807.281,336.559,618.785,604.462,222.375,954.593,508.394,469.066,993.608,381.471,281.781,1070.64,714.977,398.698,1107.95,316.344,220.607,1438.91,418.825,130.645,1448.69,643.677,422.882,1521.69,715.41,316.517,1478.29,242.829,187.288,1164.97,700.071,629.618,1300.77,529.995,130.368,1175.56,546.423,25.6197,1261.11,577.231,19.3644,1175.66,757.211,472.74,1093.61,861.664,392.864,1100.41,857.031,451.299,1018.08,468.072,339.763,1507.24,585.583,201.386,1439.03,466.586,166.258,1663.23,628.344,210.014,1691.26,479.366,299.592,1717.81
1073,0,790.65,414.49,99.6074,863.295,242.821,50.0431,432.227,682.209,200.404,498.753,615.676,55.498,425.756,586.553,293.339,829.087,374.655,246.661,457.314,352.237,547.108,811.373,321.454,614.426,608.581,211.842,951.631,514.709,459.765,987.651,385.779,274.939,1066.17,720.524,388.117,1103.13,319.708,217.066,1435.77,420.433,125.257,1444.25,651.863,412.499,1516.1,720.854,305.803,1473.49,242.862,189.536,1162.98,714.457,614.187,1289.36,529.034,126.596,1154.32,548.635,18.6423,1235.55,573.459,14.7294,1148.03,769.438,454.239,1084.55,872.061,372.168,1093.41,869.882,430.151,1011.24,474.038,333.487,1503.05,588.484,192.094,1434.95,469.223,159.665,1658.57,631.552,200.054,1687.09,484.253,292.751,1714.2
1074,0,786.871,415.035,95.5503,862.838,242.581,50.2182,434.002,677.041,205.063,499.077,616.724,54.2529,428.289,577.611,295.681,824.271,367.631,239.617,464.002,336.849,541.68,815.461,306.529,608.784,612.655,201.306,947.877,520.96,450.816,980.906,390.213,268.757,1061.62,726.868,377.479,1097.29,323.345,214.298,1431.38,421.776,119.811,1439.41,660.199,403.556,1510.74,725.903,293.567,1468.11,242.74,192.849,1159.94,729.274,597.583,1276.78,526.895,124.07,1131.35,549.544,12.6857,1207.72,568.152,11.4891,1118.56,781.644,434.087,1074.74,882.477,350.146,1086.3,882.855,406.905,1003.21,480.124,327.733,1498.04,591.148,183.342,1429.83,471.83,152.8,1653.45,634.894,190.36,1681.69,489.369,285.598,1709.07
1075,0,783.503,418.102,89.1622,863.17,243.084,50.147,436.088,670.437,210.406,498.765,611.846,56.8775,430.695,567.709,298.725,817.652,365.979,233.835,471.001,320.941,535.353,820.204,291.074,603.021,616.544,190.992,943.199,527.092,441.507,973.082,394.4,262.252,1055.9,732.679,367.013,1090.35,327.083,212.427,1425.74,423.028,114.617,1433.88,668.953,393.533,1503.73,731.073,282.016,1461.65,243.575,195.859,1156.28,744.643,580.66,1263.54,523.632,121.977,1107.4,548.444,7.13105,1178.11,560.828,9.13761,1087.94,793.842,412.362,1064.95,892.895,326.47,1078.82,895.203,380.984,994.706,486.43,322.091,1492.06,593.8,175.021,1423.9,474.38,146.513,1647.39,638.039,181.529,1675.51,494.176,279.214,1703.01
1076,0,781.425,420.982,82.7505,862.699,243.509,50.3668,437.577,662.364,216.603,499.57,608.766,57.9426,432.75,556.747,301.603,811.779,370.567,231.29,476.982,303.931,528.23,825.388,276.836,595.99,620.026,180.377,937.966,533.415,432.249,964.386,398.473,255.54,1049.12,738.761,356.291,1082.56,330.604,210.719,1419.24,424.315,110.416,1426.98,677.994,382.906,1495.4,736.404,270.259,1454.13,244.834,199.042,1151.99,760.308,562.88,1249.47,519.034,120.71,1082.25,545.495,2.58468,1147.02,551.547,7.95416,1056.22,805.695,389.213,1055.08,902.877,301.607,1072.01,907.032,353.806,986.837,492.678,317.199,1485.34,596.515,166.144,1417.31,477.155,139.768,1641.04,641.512,172.068,1668.64,499.507,272.177,1696.24
1077,0,779.725,421.908,80.3432,862.698,243.408,50.3101,440.623,652.353,223.116,500.594,603.583,60.4287,434.978,544.71,304.738,809.4,373.276,226.944,482.136,286.337,520.811,828.511,263.585,588.783,623.136,169.915,931.845,539.818,423.083,954.755,402.188,249.176,1041.99,744.477,345.75,1074.09,334.419,209.276,1411.93,425.086,105.732,1419.93,687.209,373.553,1486.93,741.292,258.165,1445.99,246.775,202.847,1147.05,776.486,543.809,1234.44,513.451,119.727,1057.47,539.867,-2.31831,1115.45,540.039,7.62236,1024.06,817.152,364.139,1045.55,911.157,274.105,1065.82,918.062,323.92,979.279,499.55,311.596,1477.98,599.275,157.847,1409.91,479.796,133.837,1634.24,644.815,163.145,1661.1,504.627,265.287,1688.56
1078,0,779.062,422.198,77.5862,862.737,243.328,50.2736,442.911,641.285,227.817,501.974,595.608,62.8473,437.579,531.636,308.275,808.598,373.576,223.216,487.582,269.301,513.928,831.378,252.063,580.562,625.936,161.611,924.717,546.289,413.978,944.297,405.513,243.602,1033.16,749.845,334.994,1065.3,338.109,207.736,1404.59,426.016,101.047,1412.45,696.841,363.257,1477.38,745.966,245.63,1437.21,249.441,206.847,1141.71,792.985,523.751,1218.95,506.036,119.913,1031.08,531.892,-4.96265,1082.46,526.15,8.65908,991.601,827.837,337.764,1036.54,918.869,245.264,1060.64,928.09,292.175,972.708,506.154,306.879,1471.08,601.628,149.083,1402.17,482.364,127.76,1627.18,647.94,154.228,1652.99,509.463,257.866,1679.87
1079,0,778.675,422.977,74.9192,862.749,243.432,50.2425,445.22,629.786,232.614,503.59,585.626,65.4145,441.337,515.506,309.855,808.246,372.122,220.001,491.854,251.229,507.246,833.952,242.12,570.902,628.812,149.436,919.237,552.839,405.326,933.499,408.991,238.098,1025.9,755.115,324.772,1056.01,342.187,205.841,1397.22,427.05,96.2588,1404.87,706.841,352.876,1467.42,750.235,233.573,1427.97,252.615,210.967,1136.41,809.631,502.452,1203.5,496.55,120.969,1004.32,520.921,-6.31811,1048.93,509.33,10.9934,959.267,837.582,309.687,1028.62,925.173,214.811,1056.53,936.585,258.058,967.326,513.768,297.972,1463.03,603.519,140.062,1394.39,484.913,120.779,1620.14,651.086,144.541,1644.52,514.384,249.321,1670.88
1080,0,778.807,423.47,71.2375,862.787,243.44,50.2039,448.498,617.386,237.414,503.504,567.164,71.5948,444.724,502.133,315.42,808.615,371.025,217.718,495.924,232.791,501.285,836.329,232.917,561.877,630.801,140.207,912.885,559.544,396.667,922.408,412.031,232.965,1017.2,759.758,314.638,1047.27,346.136,203.982,1390.94,427.747,91.531,1397.65,716.937,342.248,1457.37,754.097,221.459,1418.69,256.059,215.148,1131.38,826.211,479.518,1188.23,484.337,123.162,977.015,506.991,-5.54551,1014.83,489.491,14.3976,928.231,846.697,280.055,1021.87,930.12,183.047,1053.72,943.577,221.829,963.407,520.565,291.089,1456.91,605.546,131.206,1386.46,486.911,114.104,1613.38,653.752,135.511,1636.45,518.721,241.772,1662.26
1081,0,778.547,424.284,69.1364,862.784,243.5,50.2346,452.877,602.818,242.236,503.27,548.773,76.7454,448.961,486.298,319.148,809.504,368.741,212.886,499.641,213.714,496.359,839.095,224.937,554.275,632.501,132.59,905.864,565.612,388.437,912.43,414.803,227.998,1008.86,763.866,304.38,1039.28,350.173,201.645,1384.87,428.883,87.3209,1390.6,726.874,331.021,1447.57,757.568,208.765,1409.83,259.833,219.554,1126.97,842.536,455.154,1173.49,471.689,126.658,953.097,489.897,-4.31523,982.678,467.8,20.7615,899.006,855.132,249.066,1016.49,933.127,149.88,1053.28,949.514,184.256,961.294,526.997,284.241,1451.43,607.078,122.091,1378.84,488.389,106.99,1606.91,656.047,125.747,1628.66,523.167,234.112,1654.12
1082,0,778.353,424.829,66.5739,862.717,243.592,50.2094,457.728,586.94,246.909,502.89,529.363,80.4317,453.852,469.624,322.77,809.951,366.755,209.81,502.876,194.074,492.79,842.623,215.75,548.078,634.077,123.81,900.351,571.246,379.966,903.262,416.995,224.184,1001.06,767.697,294.935,1031.96,354.119,199.415,1379.59,429.694,82.3925,1384.18,736.283,317.361,1437.82,760.166,195.651,1401.33,263.125,223.466,1123.42,858.287,429.42,1160,457.336,131.863,931.336,470.596,-0.735798,952.823,444.232,29.6725,872.817,862.17,216.94,1013.04,934.126,115.11,1055.71,953.651,145.576,961.938,533.07,276.867,1445.61,608.431,112.774,1371.46,490.495,100.69,1600.46,658.409,116.033,1621.36,527.399,226.54,1647.48
1083,0,777.905,425.705,65.3883,863.002,243.553,50.4297,462.802,569.632,250.421,502.108,507.485,84.2487,458.872,451.861,326.389,810.28,365.196,206.872,505.13,173.392,488.243,846.958,208.071,542.14,635.678,115.81,893.762,575.944,371.319,895.631,419.275,218.42,993.371,770.791,285.085,1025.45,357.876,196.613,1374.22,430.172,77.8153,1377.99,743.862,304.986,1430.51,762.667,182.997,1393.67,266.156,228.029,1120.88,873.391,402.638,1147.92,442.322,137.605,913.073,449.999,3.26197,927.678,419.246,40.2319,850.909,867.372,183.759,1011.67,932.657,81.3028,1060.23,955.78,105.489,965.972,538.827,270.028,1439.9,609.49,104.184,1364.59,492.413,93.9198,1594.44,660.789,107.152,1614.39,531.621,219.936,1641.33
1084,0,777.591,426.068,63.2801,862.97,243.533,50.5258,468.318,551.528,253.239,502.004,487.372,85.0294,464.139,433.122,329.144,810.666,364.488,204.619,507.012,152.706,484.789,851.312,200.934,536.934,637.434,107.383,888.416,579.726,362.658,889.977,421.385,212.096,987.228,774.116,276.212,1019.55,361.319,194.114,1369.42,430.297,72.8133,1372.52,750.679,292.688,1423.7,764.58,169.919,1387.22,268.848,232.864,1119.41,887.494,374.753,1137.35,426.045,146.635,896.766,429.413,12.4598,905.323,395.209,52.6239,833.588,871.365,150.506,1012.96,929.475,46.7406,1068.1,955.359,64.7483,972.983,544.409,262.394,1434.92,610.12,94.6574,1358.74,493.374,87.0113,1588.88,662.204,97.652,1608.55,535.47,213.733,1636.05
1085,0,777.322,426.593,61.74,862.869,243.58,50.5876,474.139,531.294,254.872,501.591,459.464,90.249,469.497,413.105,330.779,810.618,363.903,202.426,508.306,131.824,482.361,854.72,194.99,533.118,639.176,98.8134,884.058,582.83,354.426,885.524,423.585,204.832,982.731,777.099,267.144,1014.6,364.825,191.179,1364.99,430.197,67.962,1367.73,756.982,279.821,1417.36,766.27,157.112,1382.11,269.95,237.844,1119.67,900.454,346.182,1128.41,411.403,155.024,886.398,408.793,20.5853,889.642,372.569,65.8057,821.178,872.719,116.034,1016.94,924.238,13.1087,1078.74,952.388,24.0369,983.396,549.294,254.565,1431.18,610.453,85.1974,1353.81,494.614,80.9804,1584.19,663.436,87.4898,1603.26,539.155,205.781,1630.77
1086,0,777.153,427.034,60.3418,863.138,243.453,50.6448,480.295,509.671,255.339,501.678,432.091,92.3042,475.114,392.661,331.794,809.815,362.458,200.007,509.296,111.019,481.186,856.183,190.528,529.881,640.624,90.0371,880.654,585.652,345.52,882.019,425.456,197.838,979.783,779.816,257.759,1011.13,367.825,188.38,1361.93,429.61,62.8338,1363.75,762.686,266.376,1412.09,767.824,144.124,1378.17,269.647,243.254,1121.98,911.804,316.521,1121.73,398.14,164.623,880.463,389.563,30.3706,878.572,352.514,80.2958,813.485,872.29,82.1652,1023.83,917.16,-19.2896,1092.58,947.121,-15.6127,997.059,553.644,245.99,1427.88,610.444,76.045,1349.66,495.02,73.9726,1579.84,663.98,77.4898,1598.9,542.181,198.547,1626.87
1087,0,777.144,427.271,58.2182,862.684,243.609,50.7171,485.671,487.298,254.246,503.23,403.646,94.0448,480.434,371.019,331.918,808.452,362.771,199.661,509.974,90.2505,481.006,855.239,187.407,526.826,642.026,81.3585,878.092,588.006,336.74,879.514,427.53,190.077,977.91,781.857,247.751,1008.59,370.376,185.371,1360.69,428.839,57.2506,1360.89,767.396,253.037,1408.5,768.885,130.489,1375.77,268.043,249.44,1126.66,921.73,285.405,1116.19,386.921,173.744,879.481,371.382,39.8449,872.923,335.994,94.0423,810.646,870.039,49.2934,1033.87,908.543,-49.8129,1108.96,939.343,-53.7292,1013.8,557.724,237.94,1425.62,610.05,66.4994,1346.72,494.956,66.5029,1577.15,664.195,65.6839,1595.3,545.725,189.17,1622.88
1088,0,777.053,427.617,56.6601,862.383,243.677,50.8102,491.345,463.79,251.947,505.602,373.463,95.0294,485.9,349.396,331.561,807.091,363.231,198.534,510.201,69.3357,482.294,853.018,184.737,523.863,643.221,71.8707,876.911,590.313,327.459,877.682,429.306,181.969,976.916,783.864,237.759,1007.19,372.511,182.388,1361.28,427.536,52.2941,1359.37,771.851,238.614,1406.25,769.312,116.144,1375.07,265.654,255.171,1134.02,929.914,259.549,1117.3,376.981,182.089,882.299,355.274,49.1058,871.97,322.577,106.689,811.507,865.566,18.088,1046.78,898.351,-78.2417,1127.9,929.476,-89.5005,1033.35,561.381,229.183,1424.04,609.285,56.8094,1344.88,495.944,61.844,1574.72,664.042,55.7092,1593.25,547.91,181.296,1621.22
1089,0,777.029,427.676,56.0874,862.021,243.654,51.0008,497.626,438.557,247.682,508.785,341.088,96.5132,491.059,327.044,330.404,805.967,362.585,197.209,510.858,49.0597,485.58,849.406,182.526,521.895,644.089,62.1067,876.673,592.372,318.124,877.35,431.057,173.54,977.021,785.813,227.359,1006.57,374.445,179.429,1363.41,425.578,47.1211,1359.59,775.358,223.739,1406.11,768.951,101.039,1375.87,262.831,260.162,1143.88,936.775,228.778,1116.7,367.911,189.453,888.322,342.019,56.6105,875.508,311.204,117.635,816.051,859.412,-11.3794,1062.07,887.341,-104.237,1148.73,917.472,-122.603,1054.93,564.393,220.654,1424.21,607.876,47.2229,1344.26,494.026,51.3756,1574.93,663.229,44.0189,1592.33,549.994,172.156,1620.65
1090,0,776.859,427.702,56.5165,861.701,243.602,51.1892,503.893,413.7,242.456,512.99,308.516,96.1867,495.931,304.164,328.014,804.59,362.091,197.324,510.583,29.1014,489.738,845.05,180.27,520.615,644.772,52.402,877.083,594.586,307.781,877.74,432.512,165.071,978.4,787.955,216.903,1006.98,376.279,176.593,1367.17,422.885,41.9863,1361.7,778.274,208.142,1407.47,767.727,85.4287,1378.34,259.927,264.764,1155.37,941.155,201.905,1120.8,359.191,196.063,896.681,331.8,63.6671,881.924,301.18,125.937,823.732,851.706,-38.3497,1079.45,875.662,-127.505,1171.08,903.994,-152.533,1078.19,567.23,211.673,1425.33,605.442,36.9078,1345.19,490.782,41.4812,1577.02,661.072,32.219,1593.24,551.176,163.29,1621.49
1091,0,776.685,427.558,58.4337,861.453,243.545,51.3374,510.06,388.956,236.464,517.509,275.135,95.4911,500.034,281.179,325.109,803.758,361.029,198.065,510.25,9.64713,494.838,840.604,177.761,520.783,644.969,41.9265,878.533,596.196,297.512,879.831,433.551,156.461,980.79,789.566,204.177,1008.34,378.045,173.308,1372.43,419.692,36.9708,1365.4,780.526,191.673,1410.27,765.36,69.2723,1382.14,257.259,268.396,1168.16,945.255,174.556,1125.67,351.103,201.702,906.403,323.897,69.5675,890.735,291.85,132.404,833.694,842.958,-62.8204,1098.26,863.15,-148.213,1194.5,889.162,-179.606,1102.82,569.772,202.038,1427.29,602.394,26.8192,1347.44,488.879,33.6911,1579.33,658.975,21.4955,1595.03,551.509,154.436,1623.46
